store_nbr,family,city,state,store_type,cluster,mean_units,total_units,zero_share,group,lead_time,shelf_life,q_star
31,MAGAZINES,Babahoyo,Los Rios,B,10,0.83269083,1080.0,0.56435645,grocery,3,0,0.98
31,MEATS,Babahoyo,Los Rios,B,10,305.1255,513526.22,0.002354326,perishable,1,3,0.5
31,PERSONAL CARE,Babahoyo,Los Rios,B,10,294.92334,496356.0,0.002354326,grocery,2,0,0.98
31,PET SUPPLIES,Babahoyo,Los Rios,B,10,1.8953753,2500.0,0.35580525,grocery,3,0,0.98
31,PLAYERS AND ELECTRONICS,Babahoyo,Los Rios,B,10,5.9620924,7864.0,0.23146068,hardware,7,0,0.98
31,POULTRY,Babahoyo,Los Rios,B,10,137.84462,231992.48,0.002354326,perishable,1,3,0.5
31,PREPARED FOODS,Babahoyo,Los Rios,B,10,72.34443,121755.67,0.002354326,perishable,1,2,0.5
31,PRODUCE,Babahoyo,Los Rios,B,10,1029.1187,1.3574075e+06,0.22696629,perishable,1,4,0.5618265777321704
31,SCHOOL AND OFFICE SUPPLIES,Babahoyo,Los Rios,B,10,3.3090358,4358.0,0.55213803,grocery,3,0,0.98
31,SEAFOOD,Babahoyo,Los Rios,B,10,5.2661915,8863.0,0.11183049,perishable,1,2,0.5
32,AUTOMOTIVE,Guayaquil,Guayas,C,3,1.8413547,3099.0,0.2577987,hardware,7,0,0.98
32,BABY CARE,Guayaquil,Guayas,C,3,0.05872888,73.0,0.9444003,grocery,3,0,0.98
32,BEAUTY,Guayaquil,Guayas,C,3,0.2590612,436.0,0.77457327,grocery,3,0,0.98
32,BEVERAGES,Guayaquil,Guayas,C,3,600.8907,1.011299e+06,0.002354326,grocery,2,0,0.98
32,BREAD/BAKERY,Guayaquil,Guayas,C,3,99.418304,167321.0,0.002354326,perishable,1,2,0.5
32,CELEBRATION,Guayaquil,Guayas,C,3,2.867223,3779.0,0.31484258,grocery,3,0,0.98
32,CLEANING,Guayaquil,Guayas,C,3,451.3892,759688.0,0.002354326,grocery,2,0,0.98
32,DAIRY,Guayaquil,Guayas,C,3,143.79738,242011.0,0.002354326,perishable,1,5,0.5
32,DELI,Guayaquil,Guayas,C,3,96.90077,163084.0,0.002354326,perishable,1,3,0.5
32,EGGS,Guayaquil,Guayas,C,3,133.81165,225205.0,0.002354326,perishable,1,5,0.5
32,FROZEN FOODS,Guayaquil,Guayas,C,3,28.448479,47878.79,0.008828723,grocery,2,0,0.98
32,GROCERY I,Guayaquil,Guayas,C,3,1471.591,2.4766875e+06,0.002354326,grocery,2,0,0.98
32,GROCERY II,Guayaquil,Guayas,C,3,1.7504456,2946.0,0.31077105,grocery,3,0,0.98
32,HARDWARE,Guayaquil,Guayas,C,3,0.4890077,823.0,0.6527369,hardware,7,0,0.98
32,HOME AND KITCHEN I,Guayaquil,Guayas,C,3,9.0902195,11990.0,0.13932584,hardware,7,0,0.98
32,HOME AND KITCHEN II,Guayaquil,Guayas,C,3,3.0174375,3980.0,0.19550562,hardware,7,0,0.98
32,HOME APPLIANCES,Guayaquil,Guayas,C,3,0.1734997,292.0,0.8422602,hardware,7,0,0.98
32,HOME CARE,Guayaquil,Guayas,C,3,77.44352,102148.0,0.2059925,grocery,2,0,0.98
32,LAWN AND GARDEN,Guayaquil,Guayas,C,3,0.014827018,9.0,0.96629214,hardware,7,0,0.98
32,LINGERIE,Guayaquil,Guayas,C,3,2.3012478,3873.0,0.26957032,hardware,7,0,0.98
32,"LIQUOR,WINE,BEER",Guayaquil,Guayas,C,3,75.51634,127094.0,0.13419658,grocery,2,0,0.98
32,MAGAZINES,Guayaquil,Guayas,C,3,0.12885803,167.0,0.878811,grocery,3,0,0.98
32,MEATS,Guayaquil,Guayas,C,3,59.75446,100566.76,0.002354326,perishable,1,3,0.5
32,PERSONAL CARE,Guayaquil,Guayas,C,3,99.67736,167757.0,0.002354326,grocery,2,0,0.98
32,PET SUPPLIES,Guayaquil,Guayas,C,3,0.16538462,215.0,0.86018234,grocery,3,0,0.98
32,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,C,3,1.0242792,1350.0,0.48650676,hardware,7,0,0.98
32,POULTRY,Guayaquil,Guayas,C,3,63.382904,106673.43,0.0029429076,perishable,1,3,0.5
32,PREPARED FOODS,Guayaquil,Guayas,C,3,11.4913845,19340.0,0.0064743967,perishable,1,2,0.5
32,PRODUCE,Guayaquil,Guayas,C,3,150.34227,198301.45,0.22696629,perishable,1,4,0.5618265777321704
32,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,C,3,2.8489795,1396.0,0.743083,grocery,3,0,0.98
32,SEAFOOD,Guayaquil,Guayas,C,3,1.3743316,2313.0,0.47675103,perishable,1,2,0.5
33,AUTOMOTIVE,Quevedo,Los Rios,C,3,7.701723,12962.0,0.015891701,hardware,7,0,0.98
33,BABY CARE,Quevedo,Los Rios,C,3,0.41021416,249.0,0.7223114,grocery,3,0,0.98
33,BEAUTY,Quevedo,Los Rios,C,3,1.1016042,1854.0,0.41318423,grocery,3,0,0.98
33,BEVERAGES,Quevedo,Los Rios,C,3,1357.6792,2.284974e+06,0.002354326,grocery,2,0,0.98
33,BREAD/BAKERY,Quevedo,Los Rios,C,3,274.62567,462195.0,0.002354326,perishable,1,2,0.5
33,CELEBRATION,Quevedo,Los Rios,C,3,6.4268384,8477.0,0.25018728,grocery,3,0,0.98
33,CLEANING,Quevedo,Los Rios,C,3,1066.1973,1.79441e+06,0.002354326,grocery,2,0,0.98
33,DAIRY,Quevedo,Los Rios,C,3,385.13547,648183.0,0.002354326,perishable,1,5,0.5
33,DELI,Quevedo,Los Rios,C,3,198.38979,333890.0,0.002354326,perishable,1,3,0.5
33,EGGS,Quevedo,Los Rios,C,3,170.35057,286700.0,0.002354326,perishable,1,5,0.5
33,FROZEN FOODS,Quevedo,Los Rios,C,3,75.39747,126893.945,0.002354326,grocery,2,0,0.98
33,GROCERY I,Quevedo,Los Rios,C,3,3067.6382,5.162835e+06,0.002354326,grocery,2,0,0.98
33,GROCERY II,Quevedo,Los Rios,C,3,3.0998218,5217.0,0.22071807,grocery,3,0,0.98
33,HARDWARE,Quevedo,Los Rios,C,3,0.7404762,1244.0,0.5512972,hardware,7,0,0.98
33,HOME AND KITCHEN I,Quevedo,Los Rios,C,3,37.69674,49722.0,0.11460674,hardware,7,0,0.98
33,HOME AND KITCHEN II,Quevedo,Los Rios,C,3,14.77862,19493.0,0.11460674,hardware,7,0,0.98
33,HOME APPLIANCES,Quevedo,Los Rios,C,3,0.17549078,295.0,0.8426635,hardware,7,0,0.98
33,HOME CARE,Quevedo,Los Rios,C,3,185.42683,244578.0,0.2059925,grocery,2,0,0.98
33,LAWN AND GARDEN,Quevedo,Los Rios,C,3,0.051030423,52.0,0.9748792,hardware,7,0,0.98
33,LINGERIE,Quevedo,Los Rios,C,3,12.61022,21223.0,0.018246027,hardware,7,0,0.98
33,"LIQUOR,WINE,BEER",Quevedo,Los Rios,C,3,64.40107,108387.0,0.109476164,grocery,2,0,0.98
33,MAGAZINES,Quevedo,Los Rios,C,3,1.1579347,1525.0,0.4883721,grocery,3,0,0.98
33,MEATS,Quevedo,Los Rios,C,3,251.79318,423767.94,0.002354326,perishable,1,3,0.5
33,PERSONAL CARE,Quevedo,Los Rios,C,3,238.44266,401299.0,0.002354326,grocery,2,0,0.98
33,PET SUPPLIES,Quevedo,Los Rios,C,3,0.8663102,1134.0,0.56905663,grocery,3,0,0.98
33,PLAYERS AND ELECTRONICS,Quevedo,Los Rios,C,3,3.898408,5142.0,0.2539326,hardware,7,0,0.98
33,POULTRY,Quevedo,Los Rios,C,3,211.5139,355977.9,0.003531489,perishable,1,3,0.5
33,PREPARED FOODS,Quevedo,Los Rios,C,3,37.18895,62589.0,0.002354326,perishable,1,2,0.5
33,PRODUCE,Quevedo,Los Rios,C,3,1022.5213,1.3487056e+06,0.22696629,perishable,1,4,0.5618265777321704
33,SCHOOL AND OFFICE SUPPLIES,Quevedo,Los Rios,C,3,2.9752066,1800.0,0.7987118,grocery,3,0,0.98
33,SEAFOOD,Quevedo,Los Rios,C,3,1.6203208,2727.0,0.37492642,perishable,1,2,0.5
34,AUTOMOTIVE,Guayaquil,Guayas,B,6,3.335116,5613.0,0.102413185,hardware,7,0,0.98
34,BABY CARE,Guayaquil,Guayas,B,6,0.2482157,313.0,0.82223964,grocery,3,0,0.98
34,BEAUTY,Guayaquil,Guayas,B,6,2.7397504,4611.0,0.14184815,grocery,3,0,0.98
34,BEVERAGES,Guayaquil,Guayas,B,6,2245.3237,3.77888e+06,0.002354326,grocery,2,0,0.98
34,BREAD/BAKERY,Guayaquil,Guayas,B,6,684.4397,1.151912e+06,0.002354326,perishable,1,2,0.5
34,CELEBRATION,Guayaquil,Guayas,B,6,8.867324,11696.0,0.23370786,grocery,3,0,0.98
34,CLEANING,Guayaquil,Guayas,B,6,914.9566,1.539872e+06,0.002354326,grocery,2,0,0.98
34,DAIRY,Guayaquil,Guayas,B,6,570.30005,959815.0,0.002354326,perishable,1,5,0.5
34,DELI,Guayaquil,Guayas,B,6,251.28773,422917.25,0.002354326,perishable,1,3,0.5
34,EGGS,Guayaquil,Guayas,B,6,114.81878,193240.0,0.002354326,perishable,1,5,0.5
34,FROZEN FOODS,Guayaquil,Guayas,B,6,127.48949,214564.81,0.002354326,grocery,2,0,0.98
34,GROCERY I,Guayaquil,Guayas,B,6,3798.9878,6.3936965e+06,0.002354326,grocery,2,0,0.98
34,GROCERY II,Guayaquil,Guayas,B,6,5.846702,9840.0,0.117716305,grocery,3,0,0.98
34,HARDWARE,Guayaquil,Guayas,B,6,1.8211527,3065.0,0.28722778,hardware,7,0,0.98
34,HOME AND KITCHEN I,Guayaquil,Guayas,B,6,31.347233,41347.0,0.11460674,hardware,7,0,0.98
34,HOME AND KITCHEN II,Guayaquil,Guayas,B,6,28.654284,37795.0,0.11460674,hardware,7,0,0.98
34,HOME APPLIANCES,Guayaquil,Guayas,B,6,0.65597147,1104.0,0.57563275,hardware,7,0,0.98
34,HOME CARE,Guayaquil,Guayas,B,6,192.87263,254399.0,0.2059925,grocery,2,0,0.98
34,LADIESWEAR,Guayaquil,Guayas,B,6,4.4003034,5804.0,0.2764045,hardware,7,0,0.98
34,LAWN AND GARDEN,Guayaquil,Guayas,B,6,2.054991,3438.0,0.5204263,hardware,7,0,0.98
34,LINGERIE,Guayaquil,Guayas,B,6,10.271539,17287.0,0.015303119,hardware,7,0,0.98
34,"LIQUOR,WINE,BEER",Guayaquil,Guayas,B,6,52.99465,89190.0,0.10888758,grocery,2,0,0.98
34,MAGAZINES,Guayaquil,Guayas,B,6,1.3939861,1808.0,0.46001524,grocery,3,0,0.98
34,MEATS,Guayaquil,Guayas,B,6,184.37413,310301.66,0.002354326,perishable,1,3,0.5
34,PERSONAL CARE,Guayaquil,Guayas,B,6,317.87164,534978.0,0.002354326,grocery,2,0,0.98
34,PET SUPPLIES,Guayaquil,Guayas,B,6,2.0136466,2656.0,0.3220974,grocery,3,0,0.98
34,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,B,6,4.793025,6322.0,0.24194756,hardware,7,0,0.98
34,POULTRY,Guayaquil,Guayas,B,6,140.50174,236323.94,0.0023557127,perishable,1,3,0.5
34,PREPARED FOODS,Guayaquil,Guayas,B,6,34.981087,58873.168,0.002354326,perishable,1,2,0.5
34,PRODUCE,Guayaquil,Guayas,B,6,595.8155,785880.6,0.22696629,perishable,1,4,0.5618265777321704
34,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,B,6,5.996209,7909.0,0.29962546,grocery,3,0,0.98
34,SEAFOOD,Guayaquil,Guayas,B,6,3.140309,5282.0,0.21613663,perishable,1,2,0.5
35,AUTOMOTIVE,Playas,Guayas,C,3,4.409388,7421.0,0.048263684,hardware,7,0,0.98
35,BABY CARE,Playas,Guayas,C,3,0.08372093,90.0,0.9367553,grocery,3,0,0.98
35,BEAUTY,Playas,Guayas,C,3,0.26710293,449.0,0.77018267,grocery,3,0,0.98
35,BEVERAGES,Playas,Guayas,C,3,1117.6625,1.881026e+06,0.002354326,grocery,2,0,0.98
35,BREAD/BAKERY,Playas,Guayas,C,3,93.05942,156619.0,0.002354326,perishable,1,2,0.5
35,CELEBRATION,Playas,Guayas,C,3,1.9962093,2633.0,0.37228465,grocery,3,0,0.98
35,CLEANING,Playas,Guayas,C,3,474.67084,798871.0,0.002354326,grocery,2,0,0.98
35,DAIRY,Playas,Guayas,C,3,158.25075,266336.0,0.002354326,perishable,1,5,0.5
35,DELI,Playas,Guayas,C,3,82.108734,138189.0,0.002354326,perishable,1,3,0.5
35,EGGS,Playas,Guayas,C,3,167.27748,281528.0,0.002354326,perishable,1,5,0.5
35,FROZEN FOODS,Playas,Guayas,C,3,53.314228,89727.84,0.0029429076,grocery,2,0,0.98
35,GROCERY I,Playas,Guayas,C,3,1737.4302,2.924095e+06,0.002354326,grocery,2,0,0.98
35,GROCERY II,Playas,Guayas,C,3,2.9988117,5047.0,0.15773985,grocery,3,0,0.98
35,HARDWARE,Playas,Guayas,C,3,0.6444709,1084.0,0.60129565,hardware,7,0,0.98
35,HOME AND KITCHEN I,Playas,Guayas,C,3,9.11903,12028.0,0.13857678,hardware,7,0,0.98
35,HOME AND KITCHEN II,Playas,Guayas,C,3,7.4268384,9796.0,0.12434457,hardware,7,0,0.98
35,HOME APPLIANCES,Playas,Guayas,C,3,0.20702402,336.0,0.8151312,hardware,7,0,0.98
35,HOME CARE,Playas,Guayas,C,3,82.95451,109417.0,0.2059925,grocery,2,0,0.98
35,LAWN AND GARDEN,Playas,Guayas,C,3,0.073763624,88.0,0.9801489,hardware,7,0,0.98
35,LINGERIE,Playas,Guayas,C,3,1.5121807,2545.0,0.4738081,hardware,7,0,0.98
35,"LIQUOR,WINE,BEER",Playas,Guayas,C,3,44.90493,75575.0,0.117127724,grocery,2,0,0.98
35,MAGAZINES,Playas,Guayas,C,3,0.36434108,470.0,0.72588056,grocery,3,0,0.98
35,MEATS,Playas,Guayas,C,3,161.30841,271482.06,0.002354326,perishable,1,3,0.5
35,PERSONAL CARE,Playas,Guayas,C,3,87.37908,147059.0,0.002354326,grocery,2,0,0.98
35,PET SUPPLIES,Playas,Guayas,C,3,0.35212356,456.0,0.7704043,grocery,3,0,0.98
35,PLAYERS AND ELECTRONICS,Playas,Guayas,C,3,0.8998483,1186.0,0.5442279,hardware,7,0,0.98
35,POULTRY,Playas,Guayas,C,3,56.342598,94824.59,0.003531489,perishable,1,3,0.5
35,PREPARED FOODS,Playas,Guayas,C,3,17.383839,29257.0,0.0041200705,perishable,1,2,0.5
35,PRODUCE,Playas,Guayas,C,3,278.1327,366857.03,0.22696629,perishable,1,4,0.5618265777321704
35,SCHOOL AND OFFICE SUPPLIES,Playas,Guayas,C,3,2.0403876,1263.0,0.77480316,grocery,3,0,0.98
35,SEAFOOD,Playas,Guayas,C,3,0.549346,924.0,0.74558306,perishable,1,2,0.5
36,AUTOMOTIVE,Libertad,Guayas,E,10,3.9697943,6177.0,0.088422395,hardware,7,0,0.98
36,BABY CARE,Libertad,Guayas,E,10,0.108153075,65.0,0.8962723,grocery,3,0,0.98
36,BEAUTY,Libertad,Guayas,E,10,1.4575835,2268.0,0.3346056,grocery,3,0,0.98
36,BEVERAGES,Libertad,Guayas,E,10,2123.509,3.30418e+06,0.001908397,grocery,2,0,0.98
36,BREAD/BAKERY,Libertad,Guayas,E,10,493.15616,767351.0,0.001908397,perishable,1,2,0.5
36,CELEBRATION,Libertad,Guayas,E,10,6.1265154,8087.0,0.23877245,grocery,3,0,0.98
36,CLEANING,Libertad,Guayas,E,10,881.25964,1.37124e+06,0.001908397,grocery,2,0,0.98
36,DAIRY,Libertad,Guayas,E,10,534.34576,831442.0,0.001908397,perishable,1,5,0.5
36,DELI,Libertad,Guayas,E,10,212.5957,330798.9,0.001908397,perishable,1,3,0.5
36,EGGS,Libertad,Guayas,E,10,118.721725,184731.0,0.001908397,perishable,1,5,0.5
36,FROZEN FOODS,Libertad,Guayas,E,10,106.00073,164937.14,0.001908397,grocery,2,0,0.98
36,GROCERY I,Libertad,Guayas,E,10,3455.674,5.377029e+06,0.001908397,grocery,2,0,0.98
36,GROCERY II,Libertad,Guayas,E,10,6.3219795,9837.0,0.06997456,grocery,3,0,0.98
36,HARDWARE,Libertad,Guayas,E,10,0.5224936,813.0,0.64122134,hardware,7,0,0.98
36,HOME AND KITCHEN I,Libertad,Guayas,E,10,25.85606,34130.0,0.11452096,hardware,7,0,0.98
36,HOME AND KITCHEN II,Libertad,Guayas,E,10,13.67803,18055.0,0.119011976,hardware,7,0,0.98
36,HOME APPLIANCES,Libertad,Guayas,E,10,0.2014157,313.0,0.83630574,hardware,7,0,0.98
36,HOME CARE,Libertad,Guayas,E,10,180.20378,237869.0,0.20583832,grocery,2,0,0.98
36,LADIESWEAR,Libertad,Guayas,E,10,0.07380953,93.0,0.9474922,hardware,7,0,0.98
36,LAWN AND GARDEN,Libertad,Guayas,E,10,8.730026,13549.0,0.14795919,hardware,7,0,0.98
36,LINGERIE,Libertad,Guayas,E,10,3.2056556,4988.0,0.1870229,hardware,7,0,0.98
36,"LIQUOR,WINE,BEER",Libertad,Guayas,E,10,129.22687,201077.0,0.105597965,grocery,2,0,0.98
36,MAGAZINES,Libertad,Guayas,E,10,0.7619784,986.0,0.57251906,grocery,3,0,0.98
36,MEATS,Libertad,Guayas,E,10,205.16533,319237.25,0.001908397,perishable,1,3,0.5
36,PERSONAL CARE,Libertad,Guayas,E,10,239.27313,372309.0,0.001908397,grocery,2,0,0.98
36,PET SUPPLIES,Libertad,Guayas,E,10,1.4298711,1886.0,0.44344568,grocery,3,0,0.98
36,PLAYERS AND ELECTRONICS,Libertad,Guayas,E,10,3.893859,5136.0,0.27116105,hardware,7,0,0.98
36,POULTRY,Libertad,Guayas,E,10,122.77038,191030.7,0.001908397,perishable,1,3,0.5
36,PREPARED FOODS,Libertad,Guayas,E,10,53.2269,82821.055,0.001908397,perishable,1,2,0.5
36,PRODUCE,Libertad,Guayas,E,10,1113.8862,1.4703299e+06,0.2267964,perishable,1,4,0.5618265777321704
36,SCHOOL AND OFFICE SUPPLIES,Libertad,Guayas,E,10,6.1334343,8090.0,0.5685393,grocery,3,0,0.98
36,SEAFOOD,Libertad,Guayas,E,10,1.0123774,1575.2593,0.5298982,perishable,1,2,0.5
37,AUTOMOTIVE,Cuenca,Azuay,D,2,4.0516934,6819.0,0.08534432,hardware,7,0,0.98
37,BABY CARE,Cuenca,Azuay,D,2,0.14516129,36.0,0.85227275,grocery,3,0,0.98
37,BEAUTY,Cuenca,Azuay,D,2,4.3273916,7283.0,0.032960564,grocery,3,0,0.98
37,BEVERAGES,Cuenca,Azuay,D,2,2091.5063,3.520005e+06,0.002354326,grocery,2,0,0.98
37,BOOKS,Cuenca,Azuay,D,2,0.8208469,252.0,0.65015477,grocery,3,0,0.98
37,BREAD/BAKERY,Cuenca,Azuay,D,2,547.8312,921999.9,0.002354326,perishable,1,2,0.5
37,CELEBRATION,Cuenca,Azuay,D,2,9.685368,12775.0,0.22921348,grocery,3,0,0.98
37,CLEANING,Cuenca,Azuay,D,2,1054.574,1.774848e+06,0.002354326,grocery,2,0,0.98
37,DAIRY,Cuenca,Azuay,D,2,885.1949,1.489783e+06,0.0029429076,perishable,1,5,0.5
37,DELI,Cuenca,Azuay,D,2,145.99586,245711.03,0.002354326,perishable,1,3,0.5
37,EGGS,Cuenca,Azuay,D,2,155.21806,261232.0,0.002354326,perishable,1,5,0.5
37,FROZEN FOODS,Cuenca,Azuay,D,2,193.56244,325765.6,0.003531489,grocery,2,0,0.98
37,GROCERY I,Cuenca,Azuay,D,2,3643.6448,6.132254e+06,0.0029429076,grocery,2,0,0.98
37,GROCERY II,Cuenca,Azuay,D,2,46.60012,78428.0,0.002354326,grocery,3,0,0.98
37,HARDWARE,Cuenca,Azuay,D,2,1.9268727,3241.0,0.21672556,hardware,7,0,0.98
37,HOME AND KITCHEN I,Cuenca,Azuay,D,2,26.9348,35527.0,0.11460674,hardware,7,0,0.98
37,HOME AND KITCHEN II,Cuenca,Azuay,D,2,19.424564,25621.0,0.11460674,hardware,7,0,0.98
37,HOME APPLIANCES,Cuenca,Azuay,D,2,0.33492252,562.0,0.7278631,hardware,7,0,0.98
37,HOME CARE,Cuenca,Azuay,D,2,199.94162,263723.0,0.2059925,grocery,2,0,0.98
37,LADIESWEAR,Cuenca,Azuay,D,2,20.628506,27209.0,0.22696629,hardware,7,0,0.98
37,LAWN AND GARDEN,Cuenca,Azuay,D,2,12.729055,21423.0,0.036492053,hardware,7,0,0.98
37,LINGERIE,Cuenca,Azuay,D,2,6.48366,10912.0,0.06650971,hardware,7,0,0.98
37,"LIQUOR,WINE,BEER",Cuenca,Azuay,D,2,107.622696,181129.0,0.10888758,grocery,2,0,0.98
37,MAGAZINES,Cuenca,Azuay,D,2,6.035633,7961.0,0.235206,grocery,3,0,0.98
37,MEATS,Cuenca,Azuay,D,2,249.57448,420033.84,0.002354326,perishable,1,3,0.5
37,PERSONAL CARE,Cuenca,Azuay,D,2,255.47058,429957.0,0.002354326,grocery,2,0,0.98
37,PET SUPPLIES,Cuenca,Azuay,D,2,8.1387415,10735.0,0.22696629,grocery,3,0,0.98
37,PLAYERS AND ELECTRONICS,Cuenca,Azuay,D,2,8.06975,10644.0,0.22771536,hardware,7,0,0.98
37,POULTRY,Cuenca,Azuay,D,2,244.4661,411436.44,0.002354326,perishable,1,3,0.5
37,PREPARED FOODS,Cuenca,Azuay,D,2,132.26817,222607.34,0.002354326,perishable,1,2,0.5
37,PRODUCE,Cuenca,Azuay,D,2,1910.979,3.0766762e+06,0.02890529,perishable,1,4,0.5618265777321704
37,SCHOOL AND OFFICE SUPPLIES,Cuenca,Azuay,D,2,0.4344767,494.0,0.6869037,grocery,3,0,0.98
37,SEAFOOD,Cuenca,Azuay,D,2,19.935925,33552.16,0.0029429076,perishable,1,2,0.5
38,AUTOMOTIVE,Loja,Loja,D,4,6.499703,10939.0,0.014125956,hardware,7,0,0.98
38,BABY CARE,Loja,Loja,D,4,0.055555556,22.0,0.934466,grocery,3,0,0.98
38,BEAUTY,Loja,Loja,D,4,5.067736,8529.0,0.05061801,grocery,3,0,0.98
38,BEVERAGES,Loja,Loja,D,4,1824.5823,3.070772e+06,0.002354326,grocery,2,0,0.98
38,BOOKS,Loja,Loja,D,4,0.53094465,163.0,0.67801857,grocery,3,0,0.98
38,BREAD/BAKERY,Loja,Loja,D,4,533.97546,898680.7,0.002354326,perishable,1,2,0.5
38,CELEBRATION,Loja,Loja,D,4,11.84458,15623.0,0.22921348,grocery,3,0,0.98
38,CLEANING,Loja,Loja,D,4,1070.6714,1.80194e+06,0.002354326,grocery,2,0,0.98
38,DAIRY,Loja,Loja,D,4,815.3107,1.372168e+06,0.002354326,perishable,1,5,0.5
38,DELI,Loja,Loja,D,4,169.12997,284645.75,0.002354326,perishable,1,3,0.5
38,EGGS,Loja,Loja,D,4,120.4902,202785.0,0.002354326,perishable,1,5,0.5
38,FROZEN FOODS,Loja,Loja,D,4,208.49202,350892.06,0.0029429076,grocery,2,0,0.98
38,GROCERY I,Loja,Loja,D,4,3763.552,6.334058e+06,0.002354326,grocery,2,0,0.98
38,GROCERY II,Loja,Loja,D,4,26.44088,44500.0,0.003531489,grocery,3,0,0.98
38,HARDWARE,Loja,Loja,D,4,1.7195485,2894.0,0.2519129,hardware,7,0,0.98
38,HOME AND KITCHEN I,Loja,Loja,D,4,29.038666,38302.0,0.11460674,hardware,7,0,0.98
38,HOME AND KITCHEN II,Loja,Loja,D,4,22.30705,29423.0,0.11460674,hardware,7,0,0.98
38,HOME APPLIANCES,Loja,Loja,D,4,0.17746913,230.0,0.8422256,hardware,7,0,0.98
38,HOME CARE,Loja,Loja,D,4,260.5595,343678.0,0.2059925,grocery,2,0,0.98
38,LADIESWEAR,Loja,Loja,D,4,22.236544,29330.0,0.22696629,hardware,7,0,0.98
38,LAWN AND GARDEN,Loja,Loja,D,4,8.551396,14392.0,0.048852265,hardware,7,0,0.98
38,LINGERIE,Loja,Loja,D,4,13.976233,23522.0,0.02295468,hardware,7,0,0.98
38,"LIQUOR,WINE,BEER",Loja,Loja,D,4,78.78075,132588.0,0.108299,grocery,2,0,0.98
38,MAGAZINES,Loja,Loja,D,4,6.4214125,8457.0,0.23555888,grocery,3,0,0.98
38,MEATS,Loja,Loja,D,4,185.38184,311997.62,0.002354326,perishable,1,3,0.5
38,PERSONAL CARE,Loja,Loja,D,4,358.70944,603708.0,0.002354326,grocery,2,0,0.98
38,PET SUPPLIES,Loja,Loja,D,4,4.9310083,6504.0,0.23595506,grocery,3,0,0.98
38,PLAYERS AND ELECTRONICS,Loja,Loja,D,4,7.5473843,9955.0,0.22996254,hardware,7,0,0.98
38,POULTRY,Loja,Loja,D,4,157.37115,264855.66,0.002354326,perishable,1,3,0.5
38,PREPARED FOODS,Loja,Loja,D,4,121.88212,205127.61,0.002354326,perishable,1,2,0.5
38,PRODUCE,Loja,Loja,D,4,1494.0657,2.4054458e+06,0.041205414,perishable,1,4,0.5618265777321704
38,SCHOOL AND OFFICE SUPPLIES,Loja,Loja,D,4,0.5184534,590.0,0.69584054,grocery,3,0,0.98
38,SEAFOOD,Loja,Loja,D,4,19.775398,33281.996,0.002354326,perishable,1,2,0.5
39,AUTOMOTIVE,Cuenca,Azuay,B,6,8.864528,14919.0,0.008240141,hardware,7,0,0.98
39,BABY CARE,Cuenca,Azuay,B,6,0.3481364,439.0,0.770556,grocery,3,0,0.98
39,BEAUTY,Cuenca,Azuay,B,6,3.795009,6387.0,0.08416716,grocery,3,0,0.98
39,BEVERAGES,Cuenca,Azuay,B,6,2272.5627,3.824723e+06,0.002354326,grocery,2,0,0.98
39,BREAD/BAKERY,Cuenca,Azuay,B,6,722.37195,1.215752e+06,0.002354326,perishable,1,2,0.5
39,CELEBRATION,Cuenca,Azuay,B,6,8.515542,11232.0,0.23146068,grocery,3,0,0.98
39,CLEANING,Cuenca,Azuay,B,6,1295.8425,2.180903e+06,0.002354326,grocery,2,0,0.98
39,DAIRY,Cuenca,Azuay,B,6,514.5181,865934.0,0.002354326,perishable,1,5,0.5
39,DELI,Cuenca,Azuay,B,6,184.76416,310958.1,0.002354326,perishable,1,3,0.5
39,EGGS,Cuenca,Azuay,B,6,385.8164,649329.0,0.002354326,perishable,1,5,0.5
39,FROZEN FOODS,Cuenca,Azuay,B,6,90.539375,152377.77,0.002354326,grocery,2,0,0.98
39,GROCERY I,Cuenca,Azuay,B,6,4278.061,7.199977e+06,0.002354326,grocery,2,0,0.98
39,GROCERY II,Cuenca,Azuay,B,6,28.629234,48183.0,0.002354326,grocery,3,0,0.98
39,HARDWARE,Cuenca,Azuay,B,6,1.8478906,3110.0,0.23602119,hardware,7,0,0.98
39,HOME AND KITCHEN I,Cuenca,Azuay,B,6,28.664898,37809.0,0.115355805,hardware,7,0,0.98
39,HOME AND KITCHEN II,Cuenca,Azuay,B,6,17.23806,22737.0,0.11460674,hardware,7,0,0.98
39,HOME APPLIANCES,Cuenca,Azuay,B,6,0.41889483,705.0,0.6833432,hardware,7,0,0.98
39,HOME CARE,Cuenca,Azuay,B,6,258.7157,341246.0,0.2059925,grocery,2,0,0.98
39,LADIESWEAR,Cuenca,Azuay,B,6,5.855193,7723.0,0.25018728,hardware,7,0,0.98
39,LAWN AND GARDEN,Cuenca,Azuay,B,6,7.7367797,13021.0,0.047675103,hardware,7,0,0.98
39,LINGERIE,Cuenca,Azuay,B,6,6.9108734,11631.0,0.028251912,hardware,7,0,0.98
39,"LIQUOR,WINE,BEER",Cuenca,Azuay,B,6,64.24956,108132.0,0.10888758,grocery,2,0,0.98
